Labels,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61
1,0.457943925,0.635193133,0.503541006,0.233442657,0.563434395,0.10809549,0.17010385,0.125197811,0.096908942,0.081890007,0.841401141,0.773475895,0.676044733,0.626224827,0.361577426,0.341270249,0.324824234,0.3118273,0.737700171,0.705215334,0.676635084,0.668989092,0.412568569,0.39680067,0.388395288,0.388119028,0.345617918,0.34750121,0.349673169,0.352160063,0.744104643,0.720036636,0.704322936,0.701570314,0.53277815,0.532491322,0.532566073,0.532983101,0.095368411,0.091240295,0.09091818,0.090614183,0.457954697,0.478823345,0.489214624,0.501653184,0.407463317,0.414087656,0.37765666,0.396278068,0.550207061,0.105592916,0.227272557,0.408987744,0.232579065,0.279921981,0.315732451,0.232670407,0.336049003,0.026646768,0.121798854
1,1,0.961373391,0.939412683,0.053752699,0.432426019,0.083808732,0.0019227,0.000930165,0.000587846,0.000438929,,,,,0.997205529,0.997144578,0.997035614,0.996903699,0.9970352,0.997809878,0.998038481,0.998220975,0.00362424,0.003397272,0.003375402,0.003429213,1,1,1,1,0.99710759,0.997919994,0.998206434,0.998396518,1,1,1,1,0.000115611,0.000129555,0.000146437,0.000161448,0.004086633,0.004241936,0.004461289,0.004709544,0.011303659,0.008994072,0.007513156,0.007615056,0.379533667,0.129597704,0.128864345,0.307762143,0.235139299,0.102064493,0.468191634,0.078389524,0.273881404,0.055981232,0.063914176
1,0.831775701,1,0.918104379,0.332232498,0.452439036,0.008503292,0.079210346,0.069170462,0.060816756,0.05768957,0.929949796,0.879844626,0.80043652,0.731032698,0.404446037,0.377000427,0.348415233,0.321978608,0.87785779,0.837134601,0.798175676,0.769255603,0.326833595,0.331099965,0.341665577,0.352869975,0.895577528,0.896170939,0.896652949,0.897070752,0.880840088,0.845323213,0.815355357,0.79174668,0.936351995,0.935634975,0.934867853,0.934110679,0.087111413,0.088970874,0.091393554,0.09082215,0.367978753,0.402639913,0.430022179,0.451053067,0.238279678,0.283958129,0.289094367,0.330958357,0.337349964,0.213251437,0.092533082,0.226055379,0.101990309,0.093622525,0.646967825,0.046823324,0.367088424,0.150223875,0.086546294
1,0.38317757,0.987124464,0.820948807,0.591488808,0.096351487,0.38597005,0.120958656,0.11226006,0.10558259,0.108368131,1,1,1,0.999106749,0.29529745,0.288991683,0.277624007,0.266225201,0.813481972,0.756308688,0.712436061,0.685144566,0.498229179,0.473783533,0.46619618,0.463836373,0.781822464,0.781358318,0.780780888,0.780247974,0.818036109,0.766601751,0.73130957,0.706562777,0.861089285,0.862501752,0.863682303,0.864861402,0.356330784,0.353666642,0.352914484,0.336443155,0.577315158,0.606527828,0.631786574,0.651587018,0.317065094,0.374422221,0.380508083,0.43740773,0.123798402,0.689006034,0,0.003631412,0,0.227502968,0.709865387,0.095837191,0.102327328,0.460356761,0.242864577
1,0.224299065,0.905579399,0.6453722,0.856472887,0.365432776,0.052009033,0.385972862,0.377695365,0.333550045,0.308057322,0.972284971,0.93863266,0.897819411,0.876500961,0.06904829,0.062715073,0.05845027,0.058990321,0.449799829,0.371839968,0.320808105,0.315301221,0.831041767,0.827246403,0.822959045,0.813018598,0.538409111,0.546597416,0.55538673,0.564375807,0.458846721,0.382780794,0.348343348,0.347388396,0.674645389,0.678249287,0.681634273,0.684679452,0.693871653,0.696093318,0.701102686,0.687640973,0.899393717,0.921799328,0.931715321,0.930510465,0.665283141,0.722572416,0.673524267,0.712552136,0.467567521,0.137078936,0.154197451,0.318202451,0.128512096,0.220842494,0.526888115,0.235519125,0.313405405,0.089353244,0.060454166
1,0.257009346,0.875536481,0.721850456,0.523947071,0.287690447,0.165105171,0.244035956,0.23013735,0.205084284,0.189119294,0.930612987,0.863464588,0.762441398,0.687736527,0.218153548,0.200967539,0.183932297,0.171185513,0.646156461,0.590499424,0.543870965,0.532172426,0.588082215,0.583869689,0.586208613,0.586334091,0.618468945,0.622719202,0.627182882,0.631575597,0.652605011,0.600449815,0.565524688,0.556970899,0.749302392,0.750023254,0.75066178,0.751007275,0.265034447,0.259727456,0.254426904,0.243864833,0.644079795,0.66881893,0.680045695,0.684739877,0.510502783,0.567171744,0.547266876,0.594931684,0.418848781,0.19538759,0.106705129,0.236949614,0.16511514,0.047488045,0.813850239,0.045038399,0.528744678,0.141847454,0.044428102
1,0.546728972,0.91416309,0.802832805,0.295956816,0.338310087,0.185831574,0.143394239,0.111692297,0.085066376,0.073977413,0.888206594,0.823885542,0.753144221,0.700654332,0.425381007,0.415544992,0.413424647,0.409697349,0.778886343,0.739366059,0.724707465,0.720676991,0.416556355,0.399489081,0.385327147,0.377212601,0.736356025,0.733900172,0.73085587,0.727969681,0.784285188,0.75224701,0.747496799,0.746389805,0.83979953,0.840754884,0.840935258,0.841202181,0.108570479,0.10128213,0.098689649,0.094555722,0.465563536,0.484984339,0.491395648,0.495224109,0.363483577,0.388564015,0.355765857,0.384306617,0.298777369,0.301120438,0.051770623,0.136177939,0.136908172,0.046571912,0.760883329,0.034084346,0.34235835,0.18794495,0.080447107
1,0.607476636,0.901287554,0.750058117,0.321424259,0.45009777,0.086228498,0.233087587,0.19566084,0.171588741,0.164040998,0.850862233,0.760377182,0.609883274,0.473015999,0.249052426,0.202373012,0.168020417,0.148495387,0.640579363,0.556069007,0.471853326,0.434366099,0.532502728,0.54810735,0.56520472,0.577670122,0.655588405,0.656400044,0.65734284,0.658927313,0.649355195,0.576797179,0.513014779,0.481234539,0.782443792,0.783565643,0.784574639,0.785614829,0.141881882,0.14287895,0.144718397,0.140614777,0.577183056,0.623709434,0.646407804,0.647113906,0.497554129,0.529459408,0.498991866,0.541275014,0.480286829,0.066216727,0.22853624,0.456196096,0.325241242,0.109711043,0.481492965,0.101788536,0.346765336,0.03196466,0.034147451
1,0.425233645,0.82832618,0.630070737,0.492750474,0.395857964,0.040525307,0.332529147,0.260180476,0.217654845,0.195940495,0.900789607,0.850923929,0.76417683,0.701699053,0.139197302,0.12081802,0.110442835,0.102039461,0.500031473,0.448980598,0.403667794,0.390275119,0.675870079,0.669803154,0.668710313,0.667858898,0.496286977,0.492778662,0.488576569,0.484927762,0.510991157,0.470835746,0.442847154,0.433970821,0.659736753,0.65870377,0.657412698,0.656806048,0.283810165,0.285498333,0.28817202,0.284540343,0.723013744,0.74868329,0.756425133,0.76061298,0.614007577,0.612372758,0.562907728,0.593651388,0.578079363,0.053202631,0.287831656,0.515206537,0.281148629,0.169492215,0.500978655,0.174866741,0.464729805,0.026471252,0.039929077
1,0.308411215,0.931330472,0.633852515,0.486479295,0.443620963,0.0971497,0.668866954,0.516845653,0.36605676,0.279313372,0.720478471,0.569418376,0.424063658,0.367437393,0.129709855,0.120556179,0.114642635,0.106833918,0.332878437,0.34759409,0.355036835,0.368897966,0.735576837,0.709193129,0.694281971,0.688679668,0.499975942,0.500036779,0.500476251,0.500350583,0.330637902,0.355695104,0.38221924,0.401553852,0.66406323,0.665880795,0.66753798,0.668713962,0.222862572,0.203736612,0.199732251,0.193287409,0.727864396,0.719271828,0.71461479,0.71104282,0.819356927,0.777960368,0.67838593,0.690693135,0.596361578,0.110250045,0.238192605,0.398093509,0.330722192,0.097204504,0.427768692,0.104962127,0.41339621,0.049999549,0.045439406
1,0.439252336,0.789699571,0.669822991,0.330572431,0.274960089,0.177150167,0.249277457,0.209697878,0.178790828,0.155392901,0.821912259,0.70072251,0.514213301,0.400138375,0.344147206,0.308612783,0.286911228,0.272984594,0.617226055,0.553964215,0.510520805,0.515343808,0.505898777,0.507946053,0.507915184,0.504663229,0.533918751,0.536115499,0.538485827,0.541347311,0.626414886,0.571859191,0.542809354,0.550374953,0.692644697,0.693318931,0.693992585,0.695183587,0.128055256,0.120881537,0.116599805,0.111662976,0.545031364,0.568298596,0.572045719,0.572306544,0.519052247,0.552675006,0.520961136,0.552984442,0.514719942,0.095280465,0.205387034,0.399001362,0.299009392,0.086200055,0.680750606,0.107535007,0.535502047,0.063757862,0.027112592
1,0.294392523,0.819742489,0.616546004,0.596326195,0.349159956,0.072495743,0.20534927,0.163612423,0.141063573,0.134158204,0.976680009,0.973512934,0.968346895,0.975457257,0.137558062,0.131762184,0.124509588,0.120285057,0.683351798,0.625612476,0.563732972,0.514454295,0.66177838,0.635302314,0.622911279,0.613001333,0.490504415,0.49408137,0.49764792,0.501312035,0.691083272,0.643405985,0.597939532,0.557118246,0.648137727,0.649481659,0.650687727,0.651811672,0.384602779,0.390166585,0.397916933,0.391700974,0.748116017,0.786873645,0.811505891,0.824630358,0.460060019,0.48316981,0.461715636,0.502485213,0.205733428,0.210812891,0.063406746,0.197004085,0.074487827,0.188235602,0.546871643,0.147427833,0.124579547,0.124534363,0.084764045
1,0.35046729,0.776824034,0.583406672,0.455598469,0.37701276,0.058566121,0.243937984,0.197001727,0.166387667,0.152510202,0.91170804,0.860243709,0.777316304,0.712222545,0.189977412,0.16644631,0.153051914,0.14342159,0.625459513,0.562544561,0.514669007,0.492128328,0.594014823,0.587507847,0.58391616,0.584137207,0.437932936,0.440664081,0.443176444,0.446428067,0.63444731,0.58203231,0.549836332,0.532303277,0.611044423,0.612082255,0.612681089,0.613670468,0.224372912,0.219910772,0.21801892,0.210089557,0.650535771,0.683103231,0.693967689,0.700259786,0.513140734,0.536070321,0.504223743,0.543841045,0.442526411,0.097635978,0.162647995,0.359963686,0.198942307,0.129622855,0.520765096,0.119587819,0.354892715,0.046562768,0.05250877
1,0.38317757,0.86695279,0.666169902,0.429333803,0.388174202,0.146058062,0.260127853,0.204273928,0.179452641,0.16376815,0.87105474,0.80284579,0.66755597,0.570060392,0.250740688,0.219295969,0.191865722,0.171966242,0.598883322,0.548683272,0.491996787,0.473793148,0.578522071,0.57806049,0.590165459,0.598009535,0.541692099,0.546510712,0.550883193,0.555263483,0.608677229,0.568558195,0.527192265,0.513746222,0.697233668,0.700332249,0.703026901,0.705297627,0.179744652,0.178116564,0.177232439,0.173887416,0.626682426,0.657457958,0.671046843,0.675890507,0.532213537,0.545348437,0.521580467,0.560852951,0.489121537,0.098366056,0.188307254,0.380844303,0.271015723,0.0912033,0.582219823,0.08283995,0.457738675,0.051838672,0.037415735
1,0.280373832,0.785407725,0.514799163,0.525326237,0.441316871,0.065132499,0.335982659,0.261134801,0.222657375,0.204908892,0.914723542,0.874337638,0.795982284,0.731520963,0.104020705,0.088845169,0.081584723,0.080173501,0.481915349,0.408885257,0.346238143,0.331815705,0.718730166,0.70274177,0.698787364,0.693191882,0.363745425,0.366375324,0.36921759,0.372572744,0.494565217,0.436350872,0.394059785,0.383526141,0.539087839,0.537837814,0.536564292,0.53533507,0.314548723,0.308104468,0.303097597,0.288559545,0.780479109,0.808728073,0.811637476,0.803269051,0.61327456,0.601497323,0.553285827,0.586443531,0.383573331,0.101666871,0.149275044,0.349523377,0.202747714,0.195758867,0.390307147,0.122523538,0.253819228,0.038480372,0.08659093
1,0.453271028,0.768240343,0.553725321,0.252643165,0.568413284,0.170644253,0.20056089,0.141554221,0.103659439,0.084903198,0.759403312,0.658505383,0.518299585,0.433184181,0.471857443,0.448116181,0.446198959,0.438936578,0.692346913,0.671481774,0.673231653,0.679430849,0.40308021,0.391445739,0.379720609,0.373485528,0.392341071,0.389851233,0.387994026,0.386358187,0.699701548,0.687545326,0.699462491,0.709076343,0.579504691,0.577890002,0.576721009,0.575973462,0.077724844,0.071833003,0.068641435,0.065488603,0.433703,0.449678484,0.44704851,0.447385403,0.455102253,0.449991843,0.402409252,0.419834998,0.503340897,0.092614464,0.202493188,0.399909215,0.366516174,0.17958664,0.254665128,0.148274776,0.239202888,0.021211475,0.082887015
0,0.247663551,0.360515021,0.294517875,0.072807426,0.414858839,0.204529897,0.037449789,0.018736183,0.010526726,0.007449938,0.093321644,0.092739277,0.011335741,0.009184303,0.943732746,0.949641934,0.947757506,0.949635645,0.942252493,0.961800868,0.964874514,0.970830395,0.055093692,0.047180898,0.045164609,0.04342736,0.127592058,0.12762024,0.127493893,0.127450126,0.943662491,0.963159587,0.967882104,0.973616219,0.287112033,0.287007812,0.286889625,0.286843492,0.002681721,0.002468328,0.002599157,0.002700963,0.057116906,0.050409038,0.054592399,0.053751259,0.135109988,0.101041297,0.083510571,0.079187773,0.847621549,0.009631096,0.678144062,0.833408988,1,0.093071796,0.381751956,0.147191102,0.570713241,0.004485991,0.005807768
0,0.38317757,0.47639485,0.412047723,0.097043691,0.442801787,0.128190314,0.038625453,0.020910595,0.012979328,0.008932808,0.252101718,0.166860181,0.075835331,0.037081974,0.936043443,0.935284057,0.93394537,0.937574674,0.940439621,0.950764931,0.956690691,0.96379443,0.065371163,0.0584538,0.057208519,0.05268985,0.237332445,0.237355766,0.237353886,0.237657256,0.941893884,0.953240391,0.960399014,0.967366973,0.428025123,0.427958771,0.427885735,0.428044249,0.003797472,0.003225066,0.003599977,0.003405788,0.068961745,0.067196785,0.069599244,0.066902198,0.138369855,0.119810751,0.09821165,0.092992152,0.75635324,0.022092162,0.512282749,0.710848842,0.643864857,0.119932068,0.353572373,0.153149191,0.47971439,0.00756881,0.018014045
0,0.518691589,0.540772532,0.509713897,0.050850786,0.405527866,0.122047428,0.09118742,0.050361798,0.029602523,0.019194268,0.316925419,0.252908001,0.170566522,0.188528026,0.842440099,0.837979626,0.843841295,0.857518363,0.859389163,0.881420564,0.90122256,0.922203702,0.124941238,0.11489376,0.106944855,0.096565618,0.37430228,0.374659694,0.374812067,0.375456564,0.862822402,0.887382549,0.909680296,0.929880161,0.564971791,0.565171774,0.565360759,0.565879355,0.010285814,0.009366765,0.00977392,0.009469176,0.128497137,0.127919476,0.1262713,0.119607404,0.265236887,0.230827578,0.181637432,0.165107927,0.839760828,0.010804257,0.660529873,0.82024512,0.757753092,0.076760994,0.451037792,0.119016955,0.646443462,0.006403242,0.005195758
0,0.261682243,0.356223176,0.286999983,0.093817141,0.477296408,0.104552475,0.039764377,0.021128037,0.013341379,0.00982253,0.25465201,0.177324301,0.058216222,0.060446999,0.933558809,0.933850001,0.932525996,0.930612152,0.938683402,0.950252954,0.955482603,0.960188297,0.06072828,0.053584799,0.052025848,0.052028028,0.128436502,0.128299459,0.128398299,0.128506747,0.940180545,0.952754156,0.959294368,0.964116671,0.288281053,0.288099186,0.28814052,0.288227338,0.003943035,0.003352881,0.003571436,0.003870183,0.063423567,0.060963336,0.062398613,0.064757386,0.141849782,0.120849085,0.100328449,0.100035913,0.87697871,0.007215784,0.736534096,0.868815252,0.731527773,0.174883549,0.272584071,0.249340044,0.464274993,0.001021267,0.014446354
0,0.294392523,0.321888412,0.299719376,0.061964551,0.464341194,0.060896025,0.011585187,0.005991713,0.003200062,0.002396318,0.063785097,0.113951579,0.012573841,0.013919276,0.982691586,0.981702246,0.983934556,0.98317541,0.982135663,0.985892204,0.98932206,0.990287483,0.018851182,0.017985748,0.015460024,0.015726452,0.126901358,0.126925266,0.126855501,0.126878319,0.98257185,0.986601522,0.99023635,0.991245855,0.286325717,0.286356708,0.286288399,0.286319566,0.000782946,0.000828563,0.000792272,0.000875703,0.019778471,0.020756569,0.018944715,0.019998982,0.052393137,0.044009647,0.031904366,0.032337182,0.861621507,0.015066962,0.663793482,0.79845665,0.550836135,0.090339587,0.476542413,0.135938881,0.716209655,0.007004598,0.01074588
0,0.238317757,0.248927039,0.239626056,0.039654188,0.456981568,0.088972444,0.035563829,0.017431536,0.011161288,0.007983771,0.124891684,0.197244653,0.048123167,0.030192756,0.945436515,0.944689144,0.943675085,0.944195887,0.945160641,0.958956554,0.962757112,0.967640971,0.049570703,0.046585124,0.044688207,0.043086994,0.125413068,0.125426254,0.125487095,0.125581434,0.946499632,0.961020153,0.965946003,0.970833961,0.283801842,0.283763455,0.283763382,0.283788209,0.00271475,0.002869284,0.002929532,0.002981047,0.051036591,0.053001553,0.053466177,0.053614236,0.128982457,0.103958915,0.087311548,0.085193036,0.863277017,0.011608741,0.685937534,0.825238311,0.590949119,0.07852392,0.526818851,0.126744277,0.770430154,0.007786666,0.00634609
0,0.289719626,0.326180258,0.289951514,0.065916312,0.535178594,0.11168276,0.016594004,0.008395646,0.005290614,0.003760558,0.366406742,,,,0.969461828,0.972819962,0.973027172,0.973757813,0.974412076,0.98023202,0.982346325,0.98475808,0.031550603,0.024514275,0.023113441,0.021581278,0.127610719,0.127607544,0.127601118,0.127590756,0.975036846,0.981225923,0.983857907,0.986262059,0.286963945,0.286715125,0.286683244,0.286647019,0.002081448,0.001455567,0.001413568,0.001366473,0.033993366,0.02953645,0.029401482,0.02868834,0.070337858,0.057934466,0.048015052,0.046387364,0.772438391,0.026611362,0.506356842,0.688152519,0.552506618,0.135194737,0.331798252,0.155626856,0.497613791,0.006098124,0.031494345
0,0.345794393,0.364806867,0.338375704,0.055523606,0.474782632,0.069988566,0.268945332,0.151447796,0.092930276,0.076029705,0.65499337,0.641366243,0.617473043,0.574744433,0.312445796,0.304039456,0.312140289,0.302469881,0.585286786,0.643408398,0.689911063,0.691843959,0.40888163,0.384513749,0.364517674,0.362283711,0.1715604,0.17229676,0.172541315,0.172912391,0.595412675,0.661337255,0.71646217,0.722250899,0.343457872,0.343774145,0.343547538,0.343464457,0.071168989,0.072513487,0.077558751,0.077587709,0.426571065,0.437180319,0.441257648,0.451371493,0.543837484,0.465148254,0.375982369,0.390818246,0.850139259,0.016982577,0.640341453,0.780753518,0.534757736,0.142935795,0.369467262,0.202276757,0.569835721,0.006076568,0.017158183
0,0.373831776,0.472103004,0.398282218,0.084885879,0.574987913,0.147994543,0.012368962,0.007489641,0.004613228,0.003072506,0.264265881,0.185963474,0.059407136,,0.978802488,0.976042854,0.976312835,0.978455762,0.980927082,0.982365255,0.984606619,0.987546822,0.02438465,0.024524055,0.023276666,0.020073278,0.237672176,0.237684408,0.237697784,0.23771246,0.981392778,0.983251902,0.985924665,0.988775625,0.428684838,0.428691728,0.428637599,0.428511226,0.001296003,0.00124646,0.001263159,0.001130879,0.02699124,0.029534631,0.029677516,0.027378455,0.055215964,0.052866746,0.043118854,0.039625377,0.750270403,0.028916681,0.479655413,0.670903314,0.669751556,0.122922875,0.305546547,0.155601114,0.420890025,0.007670299,0.023070802
0,0.481308411,0.489270386,0.471302492,0.0419649,0.436720045,0.129065977,0.402419908,0.228868943,0.147245688,0.11168976,0.340384337,0.285111018,0.153053183,0.08942521,0.352686854,0.337941277,0.334892469,0.334019657,0.379469232,0.461116336,0.508671867,0.547310169,0.401974473,0.375996788,0.36220255,0.35296797,0.276377991,0.277095091,0.277798949,0.278059753,0.394620486,0.488210547,0.550741429,0.591978813,0.467547642,0.46802336,0.468322493,0.468084682,0.047700773,0.045619717,0.04718734,0.046533759,0.391703285,0.390770884,0.393065209,0.391227045,0.670251438,0.561003273,0.460944913,0.456610428,0.905801245,0.012708731,0.74321659,0.838402179,0.706167747,0.060327519,0.543986652,0.108202891,0.84174315,0.00792673,0.004411877
0,0.392523364,0.420600858,0.397825582,0.044043577,0.480094209,0.153869521,0.006172235,0.002428093,0.001537743,0.001150707,0.001064018,0.116450541,0.014790715,0.016352188,0.991045859,0.992556997,0.992257283,0.991895732,0.990482425,0.99428293,0.994868873,0.995336069,0.010605211,0.008261745,0.008220877,0.008364834,0.237233126,0.237282787,0.237274916,0.237266281,0.990714812,0.994570375,0.995308222,0.995796277,0.428317813,0.428363075,0.428352249,0.428340381,0.000370136,0.000337491,0.000382229,0.000422282,0.01119371,0.009728026,0.010237019,0.010812842,0.030961887,0.020626095,0.017239932,0.017483731,0.892987761,0.008881334,0.744210634,0.85882887,0.860841238,0.055520975,0.509995303,0.100050014,0.772027081,0.006230991,0.002702682
0,0.46728972,1,0.567764807,0.661379835,0.81021867,0.313900239,0.287290585,0.237433711,0.206295013,0.202690519,0.951913926,0.927648358,0.887513078,0.845454676,0.265265977,0.261031213,0.257341935,0.248699434,0.603025229,0.596709508,0.583882929,0.573642949,0.582748412,0.557703744,0.543575934,0.539514253,0.416449307,0.410861677,0.405037439,0.399133542,0.608492999,0.605268945,0.601113312,0.592576869,0.592570073,0.593329224,0.593860594,0.594120076,0.389442959,0.392827149,0.398659737,0.391533229,0.631666712,0.65400405,0.67320127,0.693058202,0.559191996,0.569152364,0.532825942,0.585992452,0.57070709,0.255341222,0.167533582,0.259645937,0.236431496,0.592250283,0.14452272,0.580323278,0.171576723,0.027334373,0.607431811
0,0.378504673,0.429184549,0.377488667,0.058845298,0.562420866,0.199489196,0.04947585,0.03070753,0.01895122,0.013772896,0.231897199,0.119198813,0.043303291,0.059921092,0.919079523,0.907642794,0.905154519,0.903064586,0.923708329,0.927697547,0.936763732,0.944177069,0.071203738,0.0698938,0.069144963,0.069151578,0.235072554,0.234952633,0.234821495,0.234713012,0.925571113,0.931332799,0.942178285,0.949685332,0.425537253,0.42538288,0.425214062,0.425094321,0.004657744,0.004293678,0.004987988,0.005470897,0.073599831,0.077561318,0.081373751,0.084606895,0.167528244,0.160725288,0.131119816,0.12935896,0.825965144,0.022733063,0.575271139,0.723104857,0.720370689,0.155290939,0.272166932,0.212451157,0.430850805,0.00485194,0.023912676
0,0.485981308,0.56223176,0.508227754,0.073373529,0.523027728,0.188468932,0.125955227,0.071163673,0.049044264,0.03668027,0.457714396,0.406507473,0.241150599,0.170518384,0.752708685,0.74487762,0.735511893,0.737606909,0.805777269,0.832441483,0.836349528,0.851331178,0.18236049,0.170728742,0.166868518,0.160043359,0.368299615,0.368078988,0.36780681,0.368041604,0.810519528,0.840866058,0.850361963,0.866000902,0.559886292,0.560079521,0.560081119,0.560509119,0.019471099,0.018586286,0.018481633,0.017598319,0.188765117,0.191478016,0.194719563,0.191893039,0.333621581,0.293235578,0.256662482,0.257580983,0.725030395,0.0379455,0.424272825,0.613708579,0.643867384,0.068650609,0.459883196,0.089348778,0.569581527,0.015802991,0.017856807
0,0.476635514,0.643776824,0.480136327,0.141375391,0.685015415,0.287331505,0.267059371,0.158273034,0.116163818,0.096113695,0.681925684,0.648146436,0.524161018,0.446354733,0.307594275,0.296192994,0.281217418,0.271132479,0.588194934,0.6285516,0.615711071,0.617365302,0.427182437,0.406668474,0.402169614,0.39905572,0.298814444,0.2996272,0.30065886,0.302040653,0.598249816,0.647112177,0.648311416,0.65449728,0.48853948,0.488055035,0.487405113,0.486954541,0.077472838,0.078071232,0.078523577,0.076597088,0.447736496,0.46078651,0.471363945,0.475022674,0.541186927,0.476307496,0.420978404,0.436906607,0.632987171,0.071948864,0.30043771,0.489786655,0.5103014,0.410716682,0.075438507,0.436151829,0.136357529,0.004234896,0.161183808
0,0.401869159,0.506437768,0.427926208,0.118590567,0.413964348,0.060657767,0.056382874,0.029342482,0.01784171,0.013440733,0.227114447,0.202829907,0.121958145,0.043802489,0.90837567,0.90759084,0.90747764,0.906412356,0.91305771,0.930911621,0.940465938,0.945523359,0.083617307,0.075831184,0.073003789,0.070185135,0.240634017,0.240636175,0.240758436,0.24087125,0.915180545,0.934385275,0.945563492,0.950898778,0.431499081,0.431354432,0.431374306,0.431415595,0.005279019,0.004886356,0.005367103,0.005167599,0.086850584,0.086138759,0.087941662,0.087079952,0.185600451,0.155341088,0.125255417,0.127029534,0.694017548,0.053699071,0.373372451,0.558329551,0.445243827,0.160472548,0.339804314,0.178329934,0.440557628,0.014458956,0.049932546
0,0.355140187,0.403433476,0.364204706,0.073333771,0.466265679,0.082091524,0.202434604,0.117490729,0.084307237,0.068650944,0.613457018,0.582049332,0.45585195,0.386491306,0.51345303,0.496435938,0.476259783,0.459550789,0.687846208,0.723362055,0.718684344,0.721750817,0.312730076,0.298475339,0.297102461,0.297782724,0.214754694,0.214761827,0.214861023,0.215202849,0.695467944,0.737270969,0.742771763,0.749206733,0.39909173,0.398706226,0.398165531,0.39774769,0.047287483,0.047864333,0.049094518,0.048975204,0.326285399,0.337446869,0.348794929,0.357168686,0.458050548,0.402917651,0.35629474,0.371469742,0.814724389,0.021461692,0.572889411,0.733091239,0.572195791,0.102609155,0.422110546,0.137501681,0.61812413,0.007539041,0.018815322
0,0.514018692,0.510729614,0.483631669,0.039279235,0.491085934,0.122522163,0.408518664,0.219313611,0.142445595,0.109091772,0.457388094,0.448607741,0.345040664,0.302683433,0.255113002,0.254409767,0.255080821,0.253259243,0.370064961,0.483614857,0.524688777,0.557840075,0.450329859,0.417064343,0.401307263,0.393684827,0.320782384,0.319292966,0.317925877,0.316620963,0.385445836,0.509577878,0.565386904,0.601469694,0.51304825,0.513182682,0.513338125,0.51329888,0.063103926,0.063180089,0.065390199,0.065674312,0.447209283,0.448966714,0.45239324,0.455919627,0.676048775,0.552313853,0.455161651,0.453103919,0.88954666,0.009934105,0.731269818,0.847480708,0.753419886,0.172146374,0.284583509,0.261737766,0.474742932,0.002414084,0.013694073
0,0.453271028,0.510729614,0.465183568,0.079653811,0.450356763,0.102256694,0.268908592,0.153054445,0.106306692,0.077702382,0.561858114,0.52135772,0.380222358,0.370662807,0.414629812,0.409460278,0.402395852,0.407313943,0.585343438,0.639625461,0.645276754,0.68506443,0.365298628,0.340996002,0.331365704,0.321069538,0.275086396,0.273776213,0.272957119,0.272171068,0.595467944,0.657744517,0.675649637,0.716140332,0.466243311,0.46532717,0.464712483,0.464243511,0.054203415,0.052770688,0.052430652,0.053442202,0.375120908,0.378549025,0.381809157,0.383057079,0.544147014,0.467390603,0.402378576,0.394972994,0.781182194,0.0346675,0.49129009,0.653654108,0.517057903,0.103158509,0.438207261,0.143582804,0.601440087,0.013977973,0.019734194
0,0.439252336,0.506437768,0.45057121,0.10261354,0.530206809,0.086171906,0.113965906,0.067660453,0.047249582,0.039100313,0.736671547,0.712068086,0.640167681,0.586572172,0.639622662,0.630878939,0.624804244,0.618324523,0.82426478,0.840689993,0.842338007,0.841522498,0.239476259,0.227296321,0.221327569,0.21870579,0.260472322,0.26133414,0.262311199,0.26291091,0.828555637,0.848699845,0.855837684,0.857160082,0.450463572,0.450364184,0.450186174,0.449767223,0.040143736,0.040658611,0.041794317,0.040853661,0.258611973,0.268312632,0.275419023,0.2812034,0.311229335,0.283199896,0.250088457,0.267760211,0.737225367,0.035098314,0.443936679,0.631865638,0.467018344,0.123596793,0.374426583,0.153852711,0.49528409,0.011551274,0.028164914
0,0.490654206,0.536480687,0.502353752,0.073368047,0.359554782,0.147819412,0.137944548,0.069701985,0.046241289,0.035980355,0.626254338,0.643871288,0.559605498,0.52477292,0.657180239,0.66681085,0.673348469,0.674687945,0.787289757,0.835883103,0.845702468,0.854168002,0.235269961,0.211164287,0.198345416,0.191233866,0.361946174,0.363331355,0.364950555,0.366179322,0.792483419,0.844134638,0.858914065,0.868557806,0.552554509,0.553291919,0.554218834,0.55477726,0.033391005,0.033411432,0.032886453,0.032018719,0.248700236,0.246463474,0.244898738,0.245670747,0.355314806,0.288630309,0.246179616,0.25318843,0.809490892,0.030953988,0.530744928,0.677712211,0.557202756,0.082648622,0.542463261,0.122781838,0.749690827,0.015470813,0.014533856
